case,n,tag,family,v_rel,rho_raw,rho_gap
2,23,dit-abacus-0.55-bfix,DiT,0.4827586206896552,1.163929657141762,1.0046491450628858
2,23,dit-abacus-0.7,DiT,0.4482758620689655,1.1794579200635742,1.005089556528151
2,23,dit-abacus-0.7-bfix,DiT,0.4482758620689655,1.1794579200635742,1.005089556528151
2,23,dit-abacus-0.85,DiT,0.4482758620689655,1.1597212928080791,1.0045297975456247
2,23,dit-abacus-0.85-bfix,DiT,0.4482758620689655,1.1597212928080791,1.0045297975456247
2,23,dit-cluster-0.55,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-cluster-0.55-bfix,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-cluster-0.7,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-cluster-0.7-bfix,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-cluster-0.85,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-cluster-0.85-bfix,DiT,0.3103448275862069,1.0382786596271825,1.0010855827295246
2,23,dit-skyline-0.55,DiT,0.3448275862068966,0.8911411580919452,0.9969126818506706
2,23,dit-skyline-0.7,DiT,0.3448275862068966,0.8911411580919452,0.9969126818506706
2,23,dit-skyline-0.85,DiT,0.3448275862068966,0.8911411580919452,0.9969126818506706
2,23,nn-skyline-0.55,classical,0.3448275862068966,0.8859048750937899,0.9967642098461046
2,23,nn-skyline-0.7,classical,0.3448275862068966,0.8859048750937899,0.9967642098461046
2,23,nn-skyline-0.85,classical,0.3448275862068966,0.8859048750937899,0.9967642098461046
2,23,nn-shelf-0.5,classical,0.3793103448275862,0.9959401582122637,0.9998848464652706
2,23,nn-shelf-0.65,classical,0.3793103448275862,0.9959401582122637,0.9998848464652706
2,23,nn-shelf-0.8,classical,0.3793103448275862,0.9959401582122637,0.9998848464652706
2,23,spread-0.55,classical,0.4482758620689655,0.9751296968377154,0.9992946695517733
2,23,spread-0.7,classical,0.4482758620689655,0.9751296968377154,0.9992946695517733
2,23,spread-0.85,classical,0.4482758620689655,0.9751296968377154,0.9992946695517733
